id,pid,deep,name,ext_name
231282,2312,2,肇东,肇东市
231283,2312,2,海伦,海伦市
2327,23,1,大兴安岭,大兴安岭地区
232701,2327,2,漠河,漠河市
232721,2327,2,呼玛,呼玛县
232722,2327,2,塔河,塔河县
232761,2327,2,加格达奇区,加格达奇区
31,0,0,上海,上海市
3101,31,1,上海,市辖区
310101,3101,2,黄浦,黄浦区
310104,3101,2,徐汇,徐汇区
310105,3101,2,长宁,长宁区
310106,3101,2,静安,静安区
310107,3101,2,普陀,普陀区
310109,3101,2,虹口,虹口区
310110,3101,2,杨浦,杨浦区
310112,3101,2,闵行,闵行区
310113,3101,2,宝山,宝山区
310114,3101,2,嘉定,嘉定区
310115,3101,2,浦东新区,浦东新区
310116,3101,2,金山,金山区
310117,3101,2,松江,松江区
310118,3101,2,青浦,青浦区
310120,3101,2,奉贤,奉贤区
310151,3101,2,崇明,崇明区
32,0,0,江苏,江苏省
3201,32,1,南京,南京市
320102,3201,2,玄武,玄武区
320104,3201,2,秦淮,秦淮区
320105,3201,2,建邺,建邺区
320106,3201,2,鼓楼,鼓楼区
320111,3201,2,浦口,浦口区
320113,3201,2,栖霞,栖霞区
320114,3201,2,雨花台,雨花台区
320115,3201,2,江宁,江宁区
320116,3201,2,六合,六合区
320117,3201,2,溧水,溧水区
320118,3201,2,高淳,高淳区
3202,32,1,无锡,无锡市
320205,3202,2,锡山,锡山区
320206,3202,2,惠山,惠山区
320211,3202,2,滨湖,滨湖区
320213,3202,2,梁溪,梁溪区
320214,3202,2,新吴,新吴区
320281,3202,2,江阴,江阴市
320282,3202,2,宜兴,宜兴市
3203,32,1,徐州,徐州市
320302,3203,2,鼓楼,鼓楼区
320303,3203,2,云龙,云龙区
320305,3203,2,贾汪,贾汪区
320311,3203,2,泉山,泉山区
320312,3203,2,铜山,铜山区
320321,3203,2,丰县,丰县
320322,3203,2,沛县,沛县
320324,3203,2,睢宁,睢宁县
320381,3203,2,新沂,新沂市
320382,3203,2,邳州,邳州市
3204,32,1,常州,常州市
320402,3204,2,天宁,天宁区
320404,3204,2,钟楼,钟楼区
320411,3204,2,新北,新北区
320412,3204,2,武进,武进区
320413,3204,2,金坛,金坛区
320481,3204,2,溧阳,溧阳市
3205,32,1,苏州,苏州市
320505,3205,2,虎丘,虎丘区
320506,3205,2,吴中,吴中区
320507,3205,2,相城,相城区
320508,3205,2,姑苏,姑苏区
320509,3205,2,吴江,吴江区
320581,3205,2,常熟,常熟市
320582,3205,2,张家港,张家港市
320583,3205,2,昆山,昆山市
320585,3205,2,太仓,太仓市
3206,32,1,南通,南通市
320602,3206,2,崇川,崇川区
320611,3206,2,港闸,港闸区
320612,3206,2,通州,通州区
320623,3206,2,如东,如东县
320681,3206,2,启东,启东市
320682,3206,2,如皋,如皋市
320684,3206,2,海门,海门市
320685,3206,2,海安,海安市
3207,32,1,连云港,连云港市
320703,3207,2,连云,连云区
320706,3207,2,海州,海州区
320707,3207,2,赣榆,赣榆区
320722,3207,2,东海,东海县
320723,3207,2,灌云,灌云县
320724,3207,2,灌南,灌南县
3208,32,1,淮安,淮安市
320803,3208,2,淮安区,淮安区
320804,3208,2,淮阴,淮阴区
320812,3208,2,清江浦,清江浦区
320813,3208,2,洪泽,洪泽区
320826,3208,2,涟水,涟水县
320830,3208,2,盱眙,盱眙县
320831,3208,2,金湖,金湖县
3209,32,1,盐城,盐城市
320902,3209,2,亭湖,亭湖区
320903,3209,2,盐都,盐都区
320904,3209,2,大丰,大丰区
320921,3209,2,响水,响水县
320922,3209,2,滨海,滨海县
320923,3209,2,阜宁,阜宁县
320924,3209,2,射阳,射阳县
320925,3209,2,建湖,建湖县
320981,3209,2,东台,东台市
3210,32,1,扬州,扬州市
321002,3210,2,广陵,广陵区
321003,3210,2,邗江,邗江区
321012,3210,2,江都,江都区
321023,3210,2,宝应,宝应县
321081,3210,2,仪征,仪征市
321084,3210,2,高邮,高邮市
3211,32,1,镇江,镇江市
321102,3211,2,京口,京口区
321111,3211,2,润州,润州区
321112,3211,2,丹徒,丹徒区
321181,3211,2,丹阳,丹阳市
321182,3211,2,扬中,扬中市
321183,3211,2,句容,句容市
3212,32,1,泰州,泰州市
321202,3212,2,海陵,海陵区
321203,3212,2,高港,高港区
321204,3212,2,姜堰,姜堰区
321281,3212,2,兴化,兴化市
321282,3212,2,靖江,靖江市
321283,3212,2,泰兴,泰兴市
3213,32,1,宿迁,宿迁市
321302,3213,2,宿城,宿城区
321311,3213,2,宿豫,宿豫区
321322,3213,2,沭阳,沭阳县
321323,3213,2,泗阳,泗阳县
321324,3213,2,泗洪,泗洪县
33,0,0,浙江,浙江省
3301,33,1,杭州,杭州市
330102,3301,2,上城,上城区
330103,3301,2,下城,下城区
330104,3301,2,江干,江干区
330105,3301,2,拱墅,拱墅区
330106,3301,2,西湖,西湖区
330108,3301,2,滨江,滨江区
330109,3301,2,萧山,萧山区
330110,3301,2,余杭,余杭区
330111,3301,2,富阳,富阳区
330112,3301,2,临安,临安区
330122,3301,2,桐庐,桐庐县
330127,3301,2,淳安,淳安县
330182,3301,2,建德,建德市
3302,33,1,宁波,宁波市
330203,3302,2,海曙,海曙区
330205,3302,2,江北,江北区
330206,3302,2,北仑,北仑区
330211,3302,2,镇海,镇海区
330212,3302,2,鄞州,鄞州区
330213,3302,2,奉化,奉化区
330225,3302,2,象山,象山县
330226,3302,2,宁海,宁海县
330281,3302,2,余姚,余姚市
330282,3302,2,慈溪,慈溪市
3303,33,1,温州,温州市
330302,3303,2,鹿城,鹿城区
330303,3303,2,龙湾,龙湾区
330304,3303,2,瓯海,瓯海区
330305,3303,2,洞头,洞头区
330324,3303,2,永嘉,永嘉县
330326,3303,2,平阳,平阳县
330327,3303,2,苍南,苍南县
330328,3303,2,文成,文成县
330329,3303,2,泰顺,泰顺县
330381,3303,2,瑞安,瑞安市
330382,3303,2,乐清,乐清市
330383,3303,2,龙港,龙港市
3304,33,1,嘉兴,嘉兴市
330402,3304,2,南湖,南湖区
330411,3304,2,秀洲,秀洲区
330421,3304,2,嘉善,嘉善县
330424,3304,2,海盐,海盐县
330481,3304,2,海宁,海宁市
330482,3304,2,平湖,平湖市
330483,3304,2,桐乡,桐乡市
3305,33,1,湖州,湖州市
330502,3305,2,吴兴,吴兴区
330503,3305,2,南浔,南浔区
330521,3305,2,德清,德清县
330522,3305,2,长兴,长兴县
330523,3305,2,安吉,安吉县
3306,33,1,绍兴,绍兴市
330602,3306,2,越城,越城区
330603,3306,2,柯桥,柯桥区
330604,3306,2,上虞,上虞区
330624,3306,2,新昌,新昌县
330681,3306,2,诸暨,诸暨市
330683,3306,2,嵊州,嵊州市
3307,33,1,金华,金华市
330702,3307,2,婺城,婺城区
330703,3307,2,金东,金东区
330723,3307,2,武义,武义县
330726,3307,2,浦江,浦江县
330727,3307,2,磐安,磐安县
330781,3307,2,兰溪,兰溪市
330782,3307,2,义乌,义乌市
330783,3307,2,东阳,东阳市
330784,3307,2,永康,永康市
3308,33,1,衢州,衢州市
330802,3308,2,柯城,柯城区
330803,3308,2,衢江,衢江区
330822,3308,2,常山,常山县
330824,3308,2,开化,开化县
330825,3308,2,龙游,龙游县
330881,3308,2,江山,江山市
3309,33,1,舟山,舟山市
330902,3309,2,定海,定海区
330903,3309,2,普陀,普陀区
330921,3309,2,岱山,岱山县
330922,3309,2,嵊泗,嵊泗县
3310,33,1,台州,台州市
331002,3310,2,椒江,椒江区
331003,3310,2,黄岩,黄岩区
331004,3310,2,路桥,路桥区
331022,3310,2,三门,三门县
331023,3310,2,天台,天台县
331024,3310,2,仙居,仙居县
331081,3310,2,温岭,温岭市
331082,3310,2,临海,临海市
331083,3310,2,玉环,玉环市
3311,33,1,丽水,丽水市
331102,3311,2,莲都,莲都区
331121,3311,2,青田,青田县
331122,3311,2,缙云,缙云县
331123,3311,2,遂昌,遂昌县
331124,3311,2,松阳,松阳县
331125,3311,2,云和,云和县
331126,3311,2,庆元,庆元县
331127,3311,2,景宁,景宁畲族自治县
331181,3311,2,龙泉,龙泉市
34,0,0,安徽,安徽省
3401,34,1,合肥,合肥市
340102,3401,2,瑶海,瑶海区
340103,3401,2,庐阳,庐阳区
340104,3401,2,蜀山,蜀山区
340111,3401,2,包河,包河区
340121,3401,2,长丰,长丰县
340122,3401,2,肥东,肥东县
340123,3401,2,肥西,肥西县
340124,3401,2,庐江,庐江县
340181,3401,2,巢湖,巢湖市
3402,34,1,芜湖,芜湖市
340202,3402,2,镜湖,镜湖区
340203,3402,2,弋江,弋江区
340207,3402,2,鸠江,鸠江区
340208,3402,2,三山,三山区
340221,3402,2,芜湖县,芜湖县
340222,3402,2,繁昌,繁昌县
340223,3402,2,南陵,南陵县
340225,3402,2,无为,无为县
3403,34,1,蚌埠,蚌埠市
340302,3403,2,龙子湖,龙子湖区
340303,3403,2,蚌山,蚌山区
340304,3403,2,禹会,禹会区
340311,3403,2,淮上,淮上区
340321,3403,2,怀远,怀远县
340322,3403,2,五河,五河县
340323,3403,2,固镇,固镇县
3404,34,1,淮南,淮南市
340402,3404,2,大通,大通区
340403,3404,2,田家庵,田家庵区
340404,3404,2,谢家集,谢家集区
340405,3404,2,八公山,八公山区
340406,3404,2,潘集,潘集区
340421,3404,2,凤台,凤台县
340422,3404,2,寿县,寿县
3405,34,1,马鞍山,马鞍山市
340503,3405,2,花山,花山区
340504,3405,2,雨山,雨山区
340506,3405,2,博望,博望区
340521,3405,2,当涂,当涂县
340522,3405,2,含山,含山县
340523,3405,2,和县,和县
3406,34,1,淮北,淮北市
340602,3406,2,杜集,杜集区
340603,3406,2,相山,相山区
340604,3406,2,烈山,烈山区
340621,3406,2,濉溪,濉溪县
3407,34,1,铜陵,铜陵市
340705,3407,2,铜官,铜官区
340706,3407,2,义安,义安区
340711,3407,2,郊区,郊区
340722,3407,2,枞阳,枞阳县
3408,34,1,安庆,安庆市
340802,3408,2,迎江,迎江区
340803,3408,2,大观,大观区
340811,3408,2,宜秀,宜秀区
340822,3408,2,怀宁,怀宁县
340825,3408,2,太湖,太湖县
340826,3408,2,宿松,宿松县
340827,3408,2,望江,望江县
340828,3408,2,岳西,岳西县
340881,3408,2,桐城,桐城市
340882,3408,2,潜山,潜山市
3410,34,1,黄山,黄山市
341002,3410,2,屯溪,屯溪区
341003,3410,2,黄山区,黄山区
341004,3410,2,徽州,徽州区
341021,3410,2,歙县,歙县
341022,3410,2,休宁,休宁县
341023,3410,2,黟县,黟县
341024,3410,2,祁门,祁门县
3411,34,1,滁州,滁州市
341102,3411,2,琅琊,琅琊区
341103,3411,2,南谯,南谯区
341122,3411,2,来安,来安县
341124,3411,2,全椒,全椒县
341125,3411,2,定远,定远县
341126,3411,2,凤阳,凤阳县
341181,3411,2,天长,天长市
341182,3411,2,明光,明光市
3412,34,1,阜阳,阜阳市
341202,3412,2,颍州,颍州区
341203,3412,2,颍东,颍东区
341204,3412,2,颍泉,颍泉区
341221,3412,2,临泉,临泉县
341222,3412,2,太和,太和县
341225,3412,2,阜南,阜南县
341226,3412,2,颍上,颍上县
341282,3412,2,界首,界首市
3413,34,1,宿州,宿州市
341302,3413,2,埇桥,埇桥区
341321,3413,2,砀山,砀山县
341322,3413,2,萧县,萧县
341323,3413,2,灵璧,灵璧县
341324,3413,2,泗县,泗县
3415,34,1,六安,六安市
341502,3415,2,金安,金安区
341503,3415,2,裕安,裕安区
341504,3415,2,叶集,叶集区
341522,3415,2,霍邱,霍邱县
341523,3415,2,舒城,舒城县
341524,3415,2,金寨,金寨县
341525,3415,2,霍山,霍山县
3416,34,1,亳州,亳州市
341602,3416,2,谯城,谯城区
341621,3416,2,涡阳,涡阳县
341622,3416,2,蒙城,蒙城县
341623,3416,2,利辛,利辛县
3417,34,1,池州,池州市
341702,3417,2,贵池,贵池区
341721,3417,2,东至,东至县
341722,3417,2,石台,石台县
341723,3417,2,青阳,青阳县
3418,34,1,宣城,宣城市
341802,3418,2,宣州,宣州区
341821,3418,2,郎溪,郎溪县
341822,3418,2,广德,广德县
341823,3418,2,泾县,泾县
341824,3418,2,绩溪,绩溪县
341825,3418,2,旌德,旌德县
341881,3418,2,宁国,宁国市
35,0,0,福建,福建省
3501,35,1,福州,福州市
350102,3501,2,鼓楼,鼓楼区
350103,3501,2,台江,台江区
350104,3501,2,仓山,仓山区
350105,3501,2,马尾,马尾区
350111,3501,2,晋安,晋安区
350112,3501,2,长乐,长乐区
350121,3501,2,闽侯,闽侯县
350122,3501,2,连江,连江县
350123,3501,2,罗源,罗源县
350124,3501,2,闽清,闽清县
350125,3501,2,永泰,永泰县
350128,3501,2,平潭,平潭县
350181,3501,2,福清,福清市
3502,35,1,厦门,厦门市
350203,3502,2,思明,思明区
350205,3502,2,海沧,海沧区
350206,3502,2,湖里,湖里区
350211,3502,2,集美,集美区
350212,3502,2,同安,同安区
350213,3502,2,翔安,翔安区
3503,35,1,莆田,莆田市
350302,3503,2,城厢,城厢区
350303,3503,2,涵江,涵江区
350304,3503,2,荔城,荔城区
350305,3503,2,秀屿,秀屿区
350322,3503,2,仙游,仙游县
3504,35,1,三明,三明市
350402,3504,2,梅列,梅列区
350403,3504,2,三元,三元区
350421,3504,2,明溪,明溪县
350423,3504,2,清流,清流县
350424,3504,2,宁化,宁化县
350425,3504,2,大田,大田县
350426,3504,2,尤溪,尤溪县
350427,3504,2,沙县,沙县
350428,3504,2,将乐,将乐县
350429,3504,2,泰宁,泰宁县
350430,3504,2,建宁,建宁县
350481,3504,2,永安,永安市
3505,35,1,泉州,泉州市
350502,3505,2,鲤城,鲤城区
350503,3505,2,丰泽,丰泽区
350504,3505,2,洛江,洛江区
350505,3505,2,泉港,泉港区
350521,3505,2,惠安,惠安县
350524,3505,2,安溪,安溪县
350525,3505,2,永春,永春县
350526,3505,2,德化,德化县
350527,3505,2,金门,金门县
350581,3505,2,石狮,石狮市
350582,3505,2,晋江,晋江市
350583,3505,2,南安,南安市
3506,35,1,漳州,漳州市
350602,3506,2,芗城,芗城区
350603,3506,2,龙文,龙文区
350622,3506,2,云霄,云霄县
350623,3506,2,漳浦,漳浦县
350624,3506,2,诏安,诏安县
350625,3506,2,长泰,长泰县
350626,3506,2,东山,东山县
350627,3506,2,南靖,南靖县
350628,3506,2,平和,平和县
350629,3506,2,华安,华安县
350681,3506,2,龙海,龙海市
3507,35,1,南平,南平市
350702,3507,2,延平,延平区
350703,3507,2,建阳,建阳区
350721,3507,2,顺昌,顺昌县
350722,3507,2,浦城,浦城县
350723,3507,2,光泽,光泽县
350724,3507,2,松溪,松溪县
350725,3507,2,政和,政和县
350781,3507,2,邵武,邵武市
350782,3507,2,武夷山,武夷山市
350783,3507,2,建瓯,建瓯市
3508,35,1,龙岩,龙岩市
350802,3508,2,新罗,新罗区
350803,3508,2,永定,永定区
350821,3508,2,长汀,长汀县
350823,3508,2,上杭,上杭县
350824,3508,2,武平,武平县
350825,3508,2,连城,连城县
350881,3508,2,漳平,漳平市
3509,35,1,宁德,宁德市
350902,3509,2,蕉城,蕉城区
350921,3509,2,霞浦,霞浦县
350922,3509,2,古田,古田县
350923,3509,2,屏南,屏南县
350924,3509,2,寿宁,寿宁县
350925,3509,2,周宁,周宁县
350926,3509,2,柘荣,柘荣县
350981,3509,2,福安,福安市
350982,3509,2,福鼎,福鼎市
36,0,0,江西,江西省
3601,36,1,南昌,南昌市
360102,3601,2,东湖,东湖区
360103,3601,2,西湖,西湖区
360104,3601,2,青云谱,青云谱区
360105,3601,2,湾里,湾里区
360111,3601,2,青山湖,青山湖区
360112,3601,2,新建,新建区
360121,3601,2,南昌县,南昌县
360123,3601,2,安义,安义县
360124,3601,2,进贤,进贤县
3602,36,1,景德镇,景德镇市
360202,3602,2,昌江,昌江区
360203,3602,2,珠山,珠山区
360222,3602,2,浮梁,浮梁县
360281,3602,2,乐平,乐平市
3603,36,1,萍乡,萍乡市
360302,3603,2,安源,安源区
360313,3603,2,湘东,湘东区
360321,3603,2,莲花,莲花县
360322,3603,2,上栗,上栗县
360323,3603,2,芦溪,芦溪县
3604,36,1,九江,九江市
360402,3604,2,濂溪,濂溪区
360403,3604,2,浔阳,浔阳区
360404,3604,2,柴桑,柴桑区
360423,3604,2,武宁,武宁县
360424,3604,2,修水,修水县
360425,3604,2,永修,永修县
360426,3604,2,德安,德安县
360428,3604,2,都昌,都昌县
360429,3604,2,湖口,湖口县
360430,3604,2,彭泽,彭泽县
360481,3604,2,瑞昌,瑞昌市
360482,3604,2,共青城,共青城市
360483,3604,2,庐山,庐山市
3605,36,1,新余,新余市
360502,3605,2,渝水,渝水区
360521,3605,2,分宜,分宜县
3606,36,1,鹰潭,鹰潭市
360602,3606,2,月湖,月湖区
360603,3606,2,余江,余江区
360681,3606,2,贵溪,贵溪市
3607,36,1,赣州,赣州市
360702,3607,2,章贡,章贡区
360703,3607,2,南康,南康区
360704,3607,2,赣县,赣县区
360722,3607,2,信丰,信丰县
360723,3607,2,大余,大余县
360724,3607,2,上犹,上犹县
360725,3607,2,崇义,崇义县
360726,3607,2,安远,安远县
360727,3607,2,龙南,龙南县
360728,3607,2,定南,定南县
360729,3607,2,全南,全南县
360730,3607,2,宁都,宁都县
360731,3607,2,于都,于都县
360732,3607,2,兴国,兴国县
360733,3607,2,会昌,会昌县
360734,3607,2,寻乌,寻乌县
360735,3607,2,石城,石城县
360781,3607,2,瑞金,瑞金市
3608,36,1,吉安,吉安市
360802,3608,2,吉州,吉州区
360803,3608,2,青原,青原区
360821,3608,2,吉安县,吉安县
360822,3608,2,吉水,吉水县
360823,3608,2,峡江,峡江县
360824,3608,2,新干,新干县
360825,3608,2,永丰,永丰县
360826,3608,2,泰和,泰和县
360827,3608,2,遂川,遂川县
360828,3608,2,万安,万安县
360829,3608,2,安福,安福县
360830,3608,2,永新,永新县
360881,3608,2,井冈山,井冈山市
3609,36,1,宜春,宜春市
360902,3609,2,袁州,袁州区
360921,3609,2,奉新,奉新县
360922,3609,2,万载,万载县
360923,3609,2,上高,上高县
360924,3609,2,宜丰,宜丰县
360925,3609,2,靖安,靖安县
360926,3609,2,铜鼓,铜鼓县
360981,3609,2,丰城,丰城市
360982,3609,2,樟树,樟树市
360983,3609,2,高安,高安市
3610,36,1,抚州,抚州市
361002,3610,2,临川,临川区
361003,3610,2,东乡,东乡区
361021,3610,2,南城,南城县
361022,3610,2,黎川,黎川县
361023,3610,2,南丰,南丰县
361024,3610,2,崇仁,崇仁县
361025,3610,2,乐安,乐安县
361026,3610,2,宜黄,宜黄县
361027,3610,2,金溪,金溪县
361028,3610,2,资溪,资溪县
361030,3610,2,广昌,广昌县
3611,36,1,上饶,上饶市
361102,3611,2,信州,信州区
361103,3611,2,广丰,广丰区
361121,3611,2,广信,广信区
361123,3611,2,玉山,玉山县
361124,3611,2,铅山,铅山县
361125,3611,2,横峰,横峰县
361126,3611,2,弋阳,弋阳县
361127,3611,2,余干,余干县
361128,3611,2,鄱阳,鄱阳县
361129,3611,2,万年,万年县
361130,3611,2,婺源,婺源县
361181,3611,2,德兴,德兴市
37,0,0,山东,山东省
3701,37,1,济南,济南市
370102,3701,2,历下,历下区
370103,3701,2,市中,市中区
370104,3701,2,槐荫,槐荫区
370105,3701,2,天桥,天桥区
370112,3701,2,历城,历城区
370113,3701,2,长清,长清区
370114,3701,2,章丘,章丘区
370115,3701,2,济阳,济阳区
370116,3701,2,莱芜,莱芜区
370117,3701,2,钢城,钢城区
370124,3701,2,平阴,平阴县
370126,3701,2,商河,商河县
3702,37,1,青岛,青岛市
370202,3702,2,市南,市南区
370203,3702,2,市北,市北区
370211,3702,2,黄岛,黄岛区
370212,3702,2,崂山,崂山区
370213,3702,2,李沧,李沧区
370214,3702,2,城阳,城阳区
370215,3702,2,即墨,即墨区
370281,3702,2,胶州,胶州市
370283,3702,2,平度,平度市
370285,3702,2,莱西,莱西市
3703,37,1,淄博,淄博市
370302,3703,2,淄川,淄川区
370303,3703,2,张店,张店区
370304,3703,2,博山,博山区
370305,3703,2,临淄,临淄区
370306,3703,2,周村,周村区
370321,3703,2,桓台,桓台县
370322,3703,2,高青,高青县
370323,3703,2,沂源,沂源县
3704,37,1,枣庄,枣庄市
370402,3704,2,市中,市中区
370403,3704,2,薛城,薛城区
370404,3704,2,峄城,峄城区
370405,3704,2,台儿庄,台儿庄区
370406,3704,2,山亭,山亭区
370481,3704,2,滕州,滕州市
3705,37,1,东营,东营市
370502,3705,2,东营区,东营区
370503,3705,2,河口,河口区
370505,3705,2,垦利,垦利区
370522,3705,2,利津,利津县
370523,3705,2,广饶,广饶县
3706,37,1,烟台,烟台市
370602,3706,2,芝罘,芝罘区
370611,3706,2,福山,福山区
370612,3706,2,牟平,牟平区
370613,3706,2,莱山,莱山区
370634,3706,2,长岛,长岛县
370681,3706,2,龙口,龙口市
370682,3706,2,莱阳,莱阳市
370683,3706,2,莱州,莱州市
370684,3706,2,蓬莱,蓬莱市
370685,3706,2,招远,招远市
370686,3706,2,栖霞,栖霞市
370687,3706,2,海阳,海阳市
3707,37,1,潍坊,潍坊市
370702,3707,2,潍城,潍城区
370703,3707,2,寒亭,寒亭区
370704,3707,2,坊子,坊子区
370705,3707,2,奎文,奎文区
370724,3707,2,临朐,临朐县
370725,3707,2,昌乐,昌乐县
370781,3707,2,青州,青州市
370782,3707,2,诸城,诸城市
370783,3707,2,寿光,寿光市
370784,3707,2,安丘,安丘市
370785,3707,2,高密,高密市
370786,3707,2,昌邑,昌邑市
3708,37,1,济宁,济宁市
370811,3708,2,任城,任城区
370812,3708,2,兖州,兖州区
370826,3708,2,微山,微山县
370827,3708,2,鱼台,鱼台县
370828,3708,2,金乡,金乡县
370829,3708,2,嘉祥,嘉祥县
370830,3708,2,汶上,汶上县
370831,3708,2,泗水,泗水县
370832,3708,2,梁山,梁山县
370881,3708,2,曲阜,曲阜市
370883,3708,2,邹城,邹城市
3709,37,1,泰安,泰安市
370902,3709,2,泰山,泰山区
370911,3709,2,岱岳,岱岳区
370921,3709,2,宁阳,宁阳县
370923,3709,2,东平,东平县
370982,3709,2,新泰,新泰市
370983,3709,2,肥城,肥城市
3710,37,1,威海,威海市
371002,3710,2,环翠,环翠区
371003,3710,2,文登,文登区
371082,3710,2,荣成,荣成市
371083,3710,2,乳山,乳山市
3711,37,1,日照,日照市
371102,3711,2,东港,东港区
371103,3711,2,岚山,岚山区
371121,3711,2,五莲,五莲县
371122,3711,2,莒县,莒县
3713,37,1,临沂,临沂市
371302,3713,2,兰山,兰山区
371311,3713,2,罗庄,罗庄区
371312,3713,2,河东,河东区
371321,3713,2,沂南,沂南县
371322,3713,2,郯城,郯城县
371323,3713,2,沂水,沂水县
371324,3713,2,兰陵,兰陵县
371325,3713,2,费县,费县
371326,3713,2,平邑,平邑县
371327,3713,2,莒南,莒南县
371328,3713,2,蒙阴,蒙阴县
371329,3713,2,临沭,临沭县
3714,37,1,德州,德州市
371402,3714,2,德城,德城区
371403,3714,2,陵城,陵城区
371422,3714,2,宁津,宁津县
371423,3714,2,庆云,庆云县
371424,3714,2,临邑,临邑县
371425,3714,2,齐河,齐河县
371426,3714,2,平原,平原县
371427,3714,2,夏津,夏津县
371428,3714,2,武城,武城县
371481,3714,2,乐陵,乐陵市
371482,3714,2,禹城,禹城市
3715,37,1,聊城,聊城市
371502,3715,2,东昌府,东昌府区
371521,3715,2,阳谷,阳谷县
371522,3715,2,莘县,莘县
371523,3715,2,茌平,茌平县
371524,3715,2,东阿,东阿县
371525,3715,2,冠县,冠县
371526,3715,2,高唐,高唐县
371581,3715,2,临清,临清市
3716,37,1,滨州,滨州市
371602,3716,2,滨城,滨城区
371603,3716,2,沾化,沾化区
371621,3716,2,惠民,惠民县
371622,3716,2,阳信,阳信县
371623,3716,2,无棣,无棣县
371625,3716,2,博兴,博兴县
371681,3716,2,邹平,邹平市
3717,37,1,菏泽,菏泽市
371702,3717,2,牡丹,牡丹区
371703,3717,2,定陶,定陶区
371721,3717,2,曹县,曹县
371722,3717,2,单县,单县
371723,3717,2,成武,成武县
371724,3717,2,巨野,巨野县
371725,3717,2,郓城,郓城县
371726,3717,2,鄄城,鄄城县
371728,3717,2,东明,东明县
41,0,0,河南,河南省
4101,41,1,郑州,郑州市
410102,4101,2,中原,中原区
410103,4101,2,二七,二七区
410104,4101,2,管城回族区,管城回族区
410105,4101,2,金水,金水区
410106,4101,2,上街,上街区
410108,4101,2,惠济,惠济区
410122,4101,2,中牟,中牟县
410181,4101,2,巩义,巩义市
410182,4101,2,荥阳,荥阳市
410183,4101,2,新密,新密市
410184,4101,2,新郑,新郑市
410185,4101,2,登封,登封市
4102,41,1,开封,开封市
410202,4102,2,龙亭,龙亭区
410203,4102,2,顺河回族区,顺河回族区
410204,4102,2,鼓楼,鼓楼区
410205,4102,2,禹王台,禹王台区
410212,4102,2,祥符,祥符区
410221,4102,2,杞县,杞县
410222,4102,2,通许,通许县
410223,4102,2,尉氏,尉氏县
410225,4102,2,兰考,兰考县
4103,41,1,洛阳,洛阳市
410302,4103,2,老城,老城区
410303,4103,2,西工,西工区
410304,4103,2,瀍河回族区,瀍河回族区
410305,4103,2,涧西,涧西区
410306,4103,2,吉利,吉利区
410311,4103,2,洛龙,洛龙区
410322,4103,2,孟津,孟津县
410323,4103,2,新安,新安县
410324,4103,2,栾川,栾川县
410325,4103,2,嵩县,嵩县
410326,4103,2,汝阳,汝阳县
410327,4103,2,宜阳,宜阳县
410328,4103,2,洛宁,洛宁县
410329,4103,2,伊川,伊川县
410381,4103,2,偃师,偃师市
4104,41,1,平顶山,平顶山市
410402,4104,2,新华,新华区
410403,4104,2,卫东,卫东区
410404,4104,2,石龙,石龙区
410411,4104,2,湛河,湛河区
410421,4104,2,宝丰,宝丰县
410422,4104,2,叶县,叶县
410423,4104,2,鲁山,鲁山县
410425,4104,2,郏县,郏县
410481,4104,2,舞钢,舞钢市
410482,4104,2,汝州,汝州市
4105,41,1,安阳,安阳市
410502,4105,2,文峰,文峰区
410503,4105,2,北关,北关区
410505,4105,2,殷都,殷都区
410506,4105,2,龙安,龙安区
410522,4105,2,安阳县,安阳县
410523,4105,2,汤阴,汤阴县
410526,4105,2,滑县,滑县
410527,4105,2,内黄,内黄县
410581,4105,2,林州,林州市
4106,41,1,鹤壁,鹤壁市
410602,4106,2,鹤山,鹤山区
410603,4106,2,山城,山城区
410611,4106,2,淇滨,淇滨区
410621,4106,2,浚县,浚县
410622,4106,2,淇县,淇县
4107,41,1,新乡,新乡市
410702,4107,2,红旗,红旗区
410703,4107,2,卫滨,卫滨区
410704,4107,2,凤泉,凤泉区
410711,4107,2,牧野,牧野区
410721,4107,2,新乡县,新乡县
410724,4107,2,获嘉,获嘉县
410725,4107,2,原阳,原阳县
410726,4107,2,延津,延津县
410727,4107,2,封丘,封丘县
410728,4107,2,长垣,长垣县
410781,4107,2,卫辉,卫辉市
410782,4107,2,辉县,辉县市
4108,41,1,焦作,焦作市
410802,4108,2,解放,解放区
410803,4108,2,中站,中站区
410804,4108,2,马村,马村区
410811,4108,2,山阳,山阳区
410821,4108,2,修武,修武县
410822,4108,2,博爱,博爱县
410823,4108,2,武陟,武陟县
410825,4108,2,温县,温县
410882,4108,2,沁阳,沁阳市
410883,4108,2,孟州,孟州市
4109,41,1,濮阳,濮阳市
410902,4109,2,华龙,华龙区
410922,4109,2,清丰,清丰县
410923,4109,2,南乐,南乐县
410926,4109,2,范县,范县
410927,4109,2,台前,台前县
410928,4109,2,濮阳县,濮阳县
4110,41,1,许昌,许昌市
411002,4110,2,魏都,魏都区
411003,4110,2,建安,建安区
411024,4110,2,鄢陵,鄢陵县
411025,4110,2,襄城,襄城县
411081,4110,2,禹州,禹州市
411082,4110,2,长葛,长葛市
4111,41,1,漯河,漯河市
411102,4111,2,源汇,源汇区
